"year","site_number","N_mean","N_se","N_q025","N_q05","N_median","N_q95","N_q975","change_since_2009_mean","change_since_2009_q025","change_since_2009_q05","change_since_2009_median","change_since_2009_q95","change_since_2009_q975","prob_decline_since_2009","site_id","site_name","lat","lon","img_lat_mean","img_lon_mean","ccamlr_reg","ice_reg","p_ice_reg","MPA_current_name","MPA_proposed_name","in_MPA_current","in_MPA_any","site_id_factor"
2013,31,196.695616400711,76.5881494658825,101.63663975324,109.888662208163,179.989795524467,338.970145219332,390.777878438495,-78.6193392233672,-295.691982720107,-247.633173062493,-75.5817980305123,79.8181158694132,123.950038063644,0.813666666666667,"FOLD","Fold Island",-67.32,59.32,-67.32,44.49,"Division 58.4.2","West Indian Ocean","Indian","","","no","no","FOLD"
2013,32,875.084508318506,240.975667300624,530.633321933189,567.223995765432,835.13734100472,1315.24932694265,1450.44387353528,-82.8383280606472,-1118.78319241452,-866.3830621851,-34.8544581753636,536.837140713719,666.265110111253,0.539166666666667,"TAYG","Taylor Glacier",-67.45,60.88,-67.45,43.48571429,"Division 58.4.2","West Indian Ocean","Indian","","P-EARSMPA","no","yes","TAYG"
2013,33,3996.53755201704,1117.36942907388,2395.12973601699,2572.98153565165,3803.02871796573,6077.6226423127,6731.4654180042,-2991.87124463265,-7564.31467039115,-6495.37713054965,-2801.2369394349,-80.118931998257,516.377538441243,0.954633333333333,"AUST","Auster",-67.39,63.98,-67.39,54.84,"Division 58.4.2","West Indian Ocean","Indian","","P-EARSMPA","no","no","AUST"
2013,34,2575.28194117171,1289.99902075573,0,966.000176440336,2380.59840318632,4890.20433608156,5680.55550435833,-704.460620705554,-3625.76129976266,-3063.55243075862,-739.852160420997,1771.48061765005,2517.70071339617,0.725166666666667,"DARN","Cape Darnley",-67.88,69.7,-67.88,49.78571429,"Division 58.4.2","West Indian Ocean","Indian","","P-EARSMPA","no","yes","DARN"
2013,35,4297.01182859754,1775.46827575293,0,1978.92502630328,4133.35829286435,7328.3327407695,8297.50926351347,-741.939140722036,-4894.72923322148,-4030.26592341964,-791.260857059727,2519.48067070434,3376.12768784348,0.680933333333333,"AMAN","Amanda Bay",-69.27,76.83,-69.27,59.75666667,"Division 58.4.2","East Indian Ocean","Indian","","","no","no","AMAN"
2013,36,319.715721174742,137.492451109851,145.566516028514,161.184737092009,290.499884466212,574.160842696733,660.591219048219,-237.965459934923,-1130.12926437454,-879.832692936394,-171.928418993372,212.18404331165,302.622631130699,0.791766666666667,"BBAY","Barrier Bay",-67.22,81.92,-67.22,0,"Division 58.4.1","East Indian Ocean","Indian","","","no","no","BBAY"
2013,37,3084.05458266013,1024.03277760418,1578.38671926159,1739.2766321055,2918.82634561287,4996.70410243789,5527.36745811332,-2049.07542163277,-8381.67585356183,-6940.49289469086,-1745.11075591115,2097.68503383105,2939.91035679277,0.8086,"HASW","Haswell Island",-66.52,93.01,-66.52,0,"Division 58.4.1","East Indian Ocean","Pacific","","P-EARSMPA","no","yes","HASW"
2013,38,3641.86343859215,2180.73439189943,0,1218.87285942961,3216.25551909806,7576.08237104252,9017.91714266552,-2404.63493205485,-7612.69412090209,-6442.01940311472,-2408.53072458855,1762.07887134311,2994.61397726071,0.864833333333333,"SHAC","Shackleton Ice Shelf",-64.86,96.02,-64.86,0,"Division 58.4.1","East Indian Ocean","Pacific","","","no","no","SHAC"
2013,39,1393.66871578043,441.69227300804,788.122620920834,849.011830960515,1310.76316037678,2203.80310605094,2478.7409487339,-566.11344610855,-2295.6440681558,-1859.60962595848,-504.297305324395,511.701667424771,753.861312971046,0.804666666666667,"BOWM","Bowman Island",-65.16,103.07,-65.16,73.62142857,"Division 58.4.1","Australia","Pacific","","","no","no","BOWM"
2013,40,1638.00466267783,495.295224264616,909.137954520059,988.455483758953,1559.49243337475,2560.48873206452,2824.28601112878,-821.082352160759,-3813.76370886359,-3105.09533632154,-687.291869514672,1142.85322058398,1547.19916467497,0.7626,"PSON","Peterson Bank",-65.92,110.23,-65.92,94.48285714,"Division 58.4.1","Australia","Pacific","","","no","no","PSON"
2013,41,7807.77640478078,2592.44951179871,4070.64972175668,4487.70143951183,7380.41263301917,12578.3671587309,14083.0993442324,-3591.46786016672,-12345.9082878645,-10379.8108269623,-3386.24272902998,2481.56690628632,3984.79036395953,0.8419,"DIBB","Dibble Glacier",-66.01,134.79,-66.01,117.94125,"Division 58.4.1","Australia","Pacific","","","no","no","DIBB"
2013,42,773.625128538116,105.392637244078,593.792470597286,617.985511300095,764.234173660962,961.079425956682,1005.50222879381,-1542.45881121344,-3161.24008746084,-2762.01152078567,-1426.58395336441,-704.762464278559,-596.847226535485,1,"PGEO","Point Geologie",-66.67,140.01,-66.67,108.8966667,"Division 58.4.1","Australia","Pacific","","P-EARSMPA","no","yes","PGEO"
2013,43,3335.59602013794,1402.53564930001,1525.87167035876,1688.1519011695,3040.38672068463,5953.81553376003,6853.7112829039,-2166.98379376563,-6497.31942864015,-5514.16732882599,-2077.9261691928,893.960616219483,1715.32126903039,0.887733333333333,"MERT","Mertz Glacier",-67.23,145.516,-67.239125,18.1894935,"Division 58.4.1","Victoria Oates Land","Pacific","","P-EARSMPA","no","yes","MERT"
2013,44,2404.47461838441,1040.41406053255,0,1035.14902785374,2296.23630195605,4194.4138588933,4735.88644039341,502.134473633336,-1922.58045481145,-1442.40971020096,474.059648295077,2392.00539346743,2908.52267044799,0.2992,"DBAY","Davis Bay",-69.35,158.49,-69.35,0,"Subarea 88.1","Victoria Oates Land","Pacific","Ross","","yes","yes","DBAY"
2013,45,15188.2720109335,6145.11561581755,0,7145.72537121097,14651.8270656413,25705.7431750572,28723.4324052729,3838.74241907613,-10629.2496497652,-7684.38076231458,3679.1373818388,14884.0020500716,17898.0853329605,0.248266666666667,"WASH","Cape Washington",-74.64,165.37,-74.64,0,"Subarea 88.1","Victoria Oates Land","Ross","Ross","","yes","yes","WASH"
2013,46,1533.83822280925,388.802010698675,953.226756615208,1017.82532022844,1475.13756544795,2252.22386403745,2465.56409991725,-447.240762445073,-2011.64049181068,-1655.0814159304,-385.462871180769,549.354359418961,775.976465315455,0.754,"BEAN","Beaufort Island",-76.94,167.02,-76.94,146.1425,"Subarea 88.1","Victoria Oates Land","Ross","Ross","","yes","yes","BEAN"
2013,47,8000.88247965965,1815.86259813457,5216.79611674766,5544.07310694806,7737.67288997569,11401.3319768939,12274.4916055046,30.6275564731878,-5866.2683132925,-4681.38087977129,143.808562728437,4361.11447573361,5270.75861136296,0.478066666666667,"FRAN","Franklin Island",-76.18,168.43,-76.18,147.37625,"Subarea 88.1","Victoria Oates Land","Ross","Ross","","yes","yes","FRAN"
2013,48,942.523360070914,259.386759953724,559.906480474603,602.362528590246,901.984398536018,1422.58367401242,1562.31578193344,167.499718869557,-750.809166898784,-541.77033426236,196.290841742308,785.604502663232,923.967017887893,0.296366666666667,"CROZ","Cape Crozier",-77.46,169.32,-77.46,112.88,"Subarea 88.1","Victoria Oates Land","Ross","Ross","","yes","yes","CROZ"
2013,49,31039.4307735086,7593.73070460564,19686.7033442418,20934.0481299444,29854.2428893778,45127.1884446798,48988.4026804344,5401.96853229626,-14964.9992826468,-10868.0749180152,5325.4339364792,21908.2323570503,25695.4525866518,0.275133333333333,"COUL","Coulman Island",-73.35,169.61,-73.35,152.649,"Subarea 88.1","Victoria Oates Land","Ross","Ross","","yes","yes","COUL"
2013,50,8621.76055973461,2239.71846560003,5268.05776402798,5646.75101074171,8281.53875671998,12787.5485598665,13915.9176913769,-1342.39801015436,-8960.97655585905,-7309.90664748156,-1142.47537292449,3962.20880717792,5142.22892223494,0.653933333333333,"ROGE","Cape Roget",-71.99,170.59,-71.99,136.472,"Subarea 88.1","Victoria Oates Land","Ross","Ross","","yes","yes","ROGE"
2014,1,25881.1408295327,6214.24780595487,16636.5497495129,17641.5776761324,24951.7356619462,37412.7920576344,40612.1624103625,9411.26895206515,-7871.68075086751,-4121.56375947429,9453.33669029782,22732.1263096129,26037.3541816202,0.107166666666667,"CBEK","Cape Colbeck",-77.135,-157.715,-77.135,-131.4166667,"Subarea 88.2","Amundsen Sea","Ross","Ross","","yes","yes","CBEK"
2014,2,2065.54310314289,741.247576997733,1104.01711522718,1196.38079227639,1910.71383849502,3441.4649016439,3926.43231129281,-543.134448952354,-3904.471722373,-3103.21676266317,-432.425277265702,1703.39217545728,2191.54788140559,0.6468,"RUPE","Rupert Coast",-75.38,-143.3,-75.38,0,"Subarea 88.2","Amundsen Sea","Ross","","","no","no","RUPE"
2014,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LEDD","Ledda Bay",-74.228,-130.784,-74.228,-16.36625,"Subarea 88.2","Amundsen Sea","Bell-Amundsen","","","no","no","LEDD"
2014,4,3026.54396026066,980.770361028916,1751.74670634203,1870.80842372783,2830.26327097604,4812.21870530844,5447.50233669332,-713.152787561185,-4012.27393079547,-3296.80351441989,-635.747712300879,1549.22948885172,2157.95154323425,0.700933333333333,"THUR","Thurston Glacier",-73.5,-125.621,-73.5,-109.918375,"Subarea 88.2","Amundsen Sea","Bell-Amundsen","","","no","no","THUR"
2014,5,2698.24626175782,716.535030483588,1659.43807387911,1774.1696374034,2576.23763730208,4020.57499935834,4414.85880750841,-5118.02282371181,-9532.59761522747,-8557.97895509508,-4873.51335886265,-2486.35445791328,-2057.32669201815,0.999233333333333,"BEAR","Bear Peninsula",-74.35,-110.25,-74.3555,-82.6875,"Subarea 88.2","Amundsen Sea","Bell-Amundsen","","","no","no","BEAR"
2014,6,2348.39792792721,1353.51508123092,744.507862197167,861.591088318873,2031.7516638493,4907.59094242827,5784.96338304383,-3682.87951696474,-7969.71613451007,-7018.46674321509,-3635.23571144439,-504.867834920959,399.987954527431,0.966033333333333,"BSON","Brownson Islands",-74.35,-103.64,-74.35,-74.02857143,"Subarea 88.3","Amundsen Sea","Bell-Amundsen","","","no","no","BSON"
2014,7,3063.67632284431,783.549649109784,1914.33686567857,2039.28707910069,2937.96551716871,4509.23867872787,4915.14117236278,-603.060880225144,-3108.81445708623,-2574.69364287961,-552.726601873985,1194.28495903302,1605.16960297979,0.708033333333333,"NOVI","Noville Peninsula",-71.77,-98.45,-71.77,-86.14375,"Subarea 88.3","Bellingshausen Sea","Bell-Amundsen","","","no","no","NOVI"
2014,8,1319.90066245769,257.365453868613,912.557496921423,962.138286465778,1288.22015340491,1784.93180595618,1914.60185301924,121.490505228306,-1884.27259544665,-1323.72643658203,250.788327610724,1165.64526705702,1345.35776981989,0.354266666666667,"BRYA","Bryan Coast",-73.246649,-85.353244,-73.246649,-79.25658371,"Subarea 88.3","Bellingshausen Sea","Bell-Amundsen","","","no","no","BRYA"
2014,9,3864.3195665871,839.182222743832,2573.94191117294,2719.5284851615,3749.24119913376,5393.78560874674,5852.45734366973,-968.463350511462,-3649.21803436279,-3132.86947189932,-910.678143885665,973.292241322642,1400.85646036387,0.7936,"SMYL","Smyley",-72.3,-78.83,-72.3,-68.97625,"Subarea 88.3","Bellingshausen Sea","Bell-Amundsen","","P-D1MPA","no","yes","SMYL"
2014,10,644.819964027437,127.384892889351,445.541324826058,469.868602632987,627.322410379356,876.183348144062,942.546123747244,-732.788891158394,-2890.94068020142,-2323.34878316817,-562.109067419435,346.129103863679,598.859218476738,0.856233333333333,"ROTS","Rothschild",-69.518,-72.265,-69.518,-66.24291667,"Subarea 88.3","Bellingshausen Sea","Bell-Amundsen","","P-D1MPA","no","yes","ROTS"
2014,11,3455.1152509978,906.603323007727,2159.54527255061,2298.04368441957,3301.43379628544,5131.88586024667,5653.20266925192,-65.9548517072904,-2239.24604201356,-1851.24912581009,-95.7856270942068,1830.43553968349,2350.64220743434,0.537666666666667,"SMTH","Smith",-74.37,-60.83,-74.37,-48.664,"Subarea 48.5","Bellingshausen Sea","Weddell","","P-WEDDELL","no","yes","SMTH"
2014,12,1499.62028559726,477.92259193296,848.926779492428,915.838793597928,1412.6105608011,2385.61103516959,2690.65555044626,-701.080151786887,-3574.75864852924,-2867.89580956604,-566.692738638286,1123.23746963999,1490.27129803129,0.734866666666667,"JASN","Jason",-66.100236,-60.668903,-66.100236,-53.92791378,"Subarea 48.5","Bellingshausen Sea","Weddell","","P-WEDDELL","no","yes","JASN"
2014,13,3375.81297746561,921.431418454169,2051.14657957387,2195.5457124891,3224.9568382493,5076.26881171725,5590.52915191648,-164.194531184771,-4988.16813414124,-3765.77393632686,128.919987059012,2414.34228180344,2925.01655595657,0.467533333333333,"DOLL","Dolleman",-70.61,-60.43,-70.65,-47.00111111,"Subarea 48.5","Bellingshausen Sea","Weddell","","P-WEDDELL","no","yes","DOLL"
2014,14,2399.00830302305,707.672930864783,1414.16511221632,1512.58826798456,2268.16547536354,3726.00678465093,4147.49948834056,-1525.34766840012,-5078.19682128838,-4206.95543899179,-1340.49778373748,545.646315652334,914.734265664697,0.880133333333333,"SNOW","Snowhill",-64.52,-57.44,-64.52,-44.67555556,"Subarea 48.1","Weddell Sea","Weddell","","P-WEDDELL","no","yes","SNOW"
2014,15,3233.69777905971,946.92293433924,1878.81827829755,2018.97853094823,3074.37369635121,5003.62960028022,5552.9226698359,-3165.81799727335,-7012.66843289652,-6171.18353993964,-3036.07190416138,-615.760649084848,-80.3135754900581,0.9778,"GOUL","Gould",-77.71,-47.68,-77.71,-38.144,"Subarea 48.5","Weddell Sea","Weddell","","P-WEDDELL","no","yes","GOUL"
2014,16,4624.49226220329,1071.29357980824,3019.89551568786,3199.58411461968,4464.38258691945,6591.70982784649,7209.36797790455,-1733.69879469715,-5427.06971076912,-4670.86069566072,-1656.03492514533,941.267051957887,1487.66616769139,0.861966666666667,"LUIT","Luitpold",-77.269,-33.54,-77.269,-27.44832355,"Subarea 48.5","Weddell Sea","Weddell","","P-WEDDELL","no","yes","LUIT"
2014,17,13169.3132777386,3075.92750476606,8481.13056077867,9003.80975077897,12715.2569589222,18854.3534855404,20447.7149231327,-7498.21182446928,-20351.0122000854,-17538.0695466774,-6960.30082866194,838.003343247001,2410.09746459228,0.9283,"HALY","Halley",-75.54,-27.43,-75.54,-24.38222222,"Subarea 48.5","Weddell Sea","Weddell","","P-WEDDELL","no","yes","HALY"
2014,18,2659.32301368567,1090.38509298655,1265.62819652105,1388.64075672972,2417.91454954157,4729.57414343272,5434.16069654921,293.808646623938,-1748.83228488294,-1383.62541100927,147.42502756687,2495.97454804284,3120.92381325324,0.438833333333333,"DAWS","Dawson",-76.02,-26.67,-76.02,-24.24545455,"Subarea 48.5","Weddell Sea","Weddell","","P-WEDDELL","no","yes","DAWS"
2014,19,5043.48181693444,1597.76980535535,2765.04375531579,3008.78922031533,4769.80512127221,8003.06448885487,8883.64896596184,-2380.5276608499,-9737.28227425814,-8019.65100063208,-2002.47370096111,1940.87813687369,2825.22483099562,0.800666666666667,"STCB","Stancomb",-74.12,-23.09,-74.12,-21.44071429,"Subarea 48.5","Weddell Sea","Weddell","","P-WEDDELL","no","yes","STCB"
2014,20,6589.36441233436,1980.40432019897,3781.01124957914,4074.10192740273,6249.62918264259,10221.203251796,11372.4000202118,2077.12010594945,-3611.08231271217,-2289.15308520422,2096.64413410786,6347.22321933864,7526.12133163306,0.1829,"DRES","Drescher",-72.83,-19.34,-72.83,-15.472,"Subarea 48.6","Weddell Sea","Weddell","","P-WEDDELL","no","yes","DRES"
2014,21,4360.07651095958,1236.98416762111,2562.90110572894,2753.57167937913,4152.91853215758,6666.66245161021,7361.49845514557,-661.608633555126,-5684.99008870577,-4423.96202071522,-458.832470472261,2440.24106996963,3091.42721448323,0.6073,"RIIS","Riiser",-72.12,-15.11,-72.12,-12.088,"Subarea 48.6","Dronning Maud Land","Weddell","","P-WEDDELL","no","yes","RIIS"
2014,22,4928.35944180789,1479.5514097288,2820.08762986411,3032.76017839205,4667.15203474903,7702.11132754064,8526.90950247351,-2921.42883283424,-8391.87730886784,-7189.33158836607,-2771.4965655622,841.774348097392,1714.09354249382,0.9018,"ATKA","Atka",-70.61,-8.13,-70.61,-7.8048,"Subarea 48.6","Dronning Maud Land","Weddell","","P-WEDDELL","no","no","ATKA"
2014,23,4308.14329395316,1244.96649769048,2531.30240000384,2706.21634502442,4092.91819954545,6639.91999752912,7323.14201136903,703.236811161913,-2409.24898277168,-1781.35723479423,670.795276950773,3332.01752403486,3993.64627568496,0.308533333333333,"SANA","Sanae",-70.03,-1.34,-70.04355556,-0.946666667,"Subarea 48.6","Dronning Maud Land","Weddell","","P-WEDDELL","no","yes","SANA"
2014,24,3722.41973004231,1017.06504444053,2284.61302084462,2433.81797091781,3546.27497165238,5612.56478356945,6204.94094881395,1112.14498833171,-2069.63208023656,-1275.45265196057,1160.63125522475,3343.61181121748,3895.4148139785,0.175433333333333,"ASTD","Astrid",-69.95,8.31,-69.95,4.986,"Subarea 48.6","Dronning Maud Land","Weddell","","P-WEDDELL","no","no","ASTD"
2014,25,200.537683728625,51.2353621788571,125.839506468209,134.117211001147,192.017845791265,294.833900871958,325.156356705992,-479.970730768352,-989.167626378217,-858.789096175087,-444.168864813205,-222.067706255421,-187.542877429856,0.999733333333333,"LAZA","Lazarev",-69.75,15.55,-69.75,11.6625,"Subarea 48.6","Dronning Maud Land","Weddell","","P-WEDDELL","no","yes","LAZA"
2014,26,4510.70463665718,1079.61724438671,2897.77596537346,3079.17118605565,4341.94293978702,6499.47630484044,7089.43913205106,-618.675807527775,-3663.27120133056,-3092.85823401146,-591.835114451038,1756.56456811493,2284.26808967695,0.672666666666667,"RAGN","Ragnhild",-69.9,27.15,-69.9,24.13333333,"Subarea 48.6","West Indian Ocean","Indian","","","no","no","RAGN"
2014,27,2205.78007783699,785.687642481558,1198.57442002648,1296.53392261763,2041.40349576707,3666.98578544182,4184.37877047712,-2766.99352482383,-6507.68706854933,-5625.4495947593,-2577.6077456593,-555.333684497888,-73.6047018722309,0.977666666666667,"GUNN","Gunnerus",-68.75,34.38,-68.75,29.46857143,"Division 58.4.2","West Indian Ocean","Indian","","","no","no","GUNN"
2014,28,176.348247277263,51.9666637795565,104.268090090536,111.62380329689,166.989962328471,271.512696762467,302.558255711886,-58.4973401799636,-418.252433127799,-301.769597517879,-27.8495329981871,90.1965308758546,116.051461290064,0.639666666666667,"UMBE","Umbeashi",-68.05,43.01,-68.05,0,"Division 58.4.2","West Indian Ocean","Indian","","","no","no","UMBE"
2014,29,78.6276622982445,41.4111222129562,0,28.916598770999,72.0818987741029,151.350140575579,177.318093984356,-58.9618328497537,-233.919711035996,-183.581714723794,-48.4274141069363,32.5914127549237,52.7746760568438,0.853166666666667,"AMUN","Amundsen Bay",-66.78,50.55,-66.78,0,"Division 58.4.2","West Indian Ocean","Indian","","","no","no","AMUN"
2014,30,735.316694690477,312.370466448422,326.975153192559,364.448696779637,671.969929582008,1325.42102904684,1521.38297663084,-2197.3793749055,-3963.50340115434,-3553.36110440662,-2109.74906811391,-1129.01963806982,-939.950061794893,0.999166666666667,"KLOA","Kloa Point",-66.64,57.28,-66.64,45.824,"Division 58.4.2","West Indian Ocean","Indian","","","no","no","KLOA"
2014,31,229.396924702737,106.429048350711,0,90.8849730381653,217.177016959244,417.685397267875,477.824073697184,-45.9180309213412,-307.683808399874,-258.461718806255,-44.2467323521899,158.759204088257,214.328787957477,0.661,"FOLD","Fold Island",-67.32,59.32,-67.32,44.49,"Division 58.4.2","West Indian Ocean","Indian","","","no","no","FOLD"
2014,32,755.312771177311,228.661531131947,426.97823569235,461.596619432263,717.007712909916,1181.4343238901,1308.00528080249,-202.610065201843,-1246.64636774795,-979.105840289318,-150.95500447025,412.792985887483,540.337816680025,0.6709,"TAYG","Taylor Glacier",-67.45,60.88,-67.45,43.48571429,"Division 58.4.2","West Indian Ocean","Indian","","P-EARSMPA","no","yes","TAYG"
2014,33,3932.46663044084,1147.70573852563,2336.44657618358,2499.91105192155,3725.70719154743,6076.47668385872,6773.51725831512,-3055.94216620885,-7752.02576440601,-6684.58057663562,-2892.36641753712,-21.8717797928944,658.855713067251,0.951366666666667,"AUST","Auster",-67.39,63.98,-67.39,54.84,"Division 58.4.2","West Indian Ocean","Indian","","P-EARSMPA","no","no","AUST"
2014,34,2608.09987598444,1487.65433010149,0,778.703083025577,2338.69612462754,5311.97099651743,6242.30645427048,-671.642685892825,-3717.67104979537,-3157.6785609356,-796.318949271896,2185.90342775421,3066.40416049885,0.709733333333333,"DARN","Cape Darnley",-67.88,69.7,-67.88,49.78571429,"Division 58.4.2","West Indian Ocean","Indian","","P-EARSMPA","no","yes","DARN"
2014,35,4558.44555461433,1291.55848282379,2716.1907726825,2914.98890866347,4330.92260436424,6969.91616912184,7725.66086157977,-480.505414705249,-3353.24855564201,-2876.77476335847,-554.712649200659,2156.33081667809,2919.82404404982,0.653466666666667,"AMAN","Amanda Bay",-69.27,76.83,-69.27,59.75666667,"Division 58.4.2","East Indian Ocean","Indian","","","no","no","AMAN"
2014,36,345.201217699014,108.653076520339,200.565198214491,215.554808712612,324.106735242812,545.417127847085,615.550467982253,-212.479963410651,-1140.18892404341,-883.493801379153,-139.929033555317,243.1128233267,323.377772221911,0.736,"BBAY","Barrier Bay",-67.22,81.92,-67.22,0,"Division 58.4.1","East Indian Ocean","Indian","","","no","no","BBAY"
2014,37,2651.77827295178,707.435412236451,1619.00931816648,1733.7350072251,2531.70806006143,3961.32730018043,4366.73574778529,-2481.35173134112,-8813.32374014354,-7276.09969412178,-2130.48140853971,1523.55357201667,2455.55770662666,0.871633333333333,"HASW","Haswell Island",-66.52,93.01,-66.52,0,"Division 58.4.1","East Indian Ocean","Pacific","","P-EARSMPA","no","yes","HASW"
2014,38,3145.86711320895,2272.0220534256,924.40873704434,1061.8859482538,2541.48195879209,7310.08606606358,9093.32475971125,-2900.63125743805,-7986.40267525789,-6831.48147689821,-3009.4030617035,1486.80047148885,3112.6542440757,0.8976,"SHAC","Shackleton Ice Shelf",-64.86,96.02,-64.86,0,"Division 58.4.1","East Indian Ocean","Pacific","","","no","no","SHAC"
2014,39,1094.0404317547,409.124008082274,573.236537149871,622.264495416998,1008.47462322377,1848.8422065315,2125.51001281805,-865.74173013428,-2575.6311260543,-2160.32120956972,-795.89955961544,195.643698374775,443.033966637458,0.915133333333333,"BOWM","Bowman Island",-65.16,103.07,-65.16,73.62142857,"Division 58.4.1","Australia","Pacific","","","no","no","BOWM"
2014,40,1722.53378078983,410.153907262363,1125.54420724792,1192.01816861572,1654.94602813749,2475.84036458143,2701.36223374499,-736.55323404876,-3722.77154590612,-3020.60971686315,-587.027064459974,1155.73571090383,1595.68496641302,0.731766666666667,"PSON","Peterson Bank",-65.92,110.23,-65.92,94.48285714,"Division 58.4.1","Australia","Pacific","","","no","no","PSON"
2014,41,10062.7970302167,2388.70737737094,6504.2328921875,6903.18650915388,9686.75389696789,14458.6502341122,15781.3614619584,-1336.44723473077,-9964.44340540631,-8082.27203405568,-1061.64312762997,4483.96719357018,5730.00106760742,0.629766666666667,"DIBB","Dibble Glacier",-66.01,134.79,-66.01,117.94125,"Division 58.4.1","Australia","Pacific","","","no","no","DIBB"
2014,42,790.018550360827,86.7671702409366,637.305628784548,659.213224600571,783.635536974535,940.714815646832,976.876666326477,-1526.06538939073,-3133.10311874633,-2737.1696650539,-1407.79278485106,-705.661215615428,-605.219039560012,1,"PGEO","Point Geologie",-66.67,140.01,-66.67,108.8966667,"Division 58.4.1","Australia","Pacific","","P-EARSMPA","no","yes","PGEO"
2014,43,3721.6811647436,1393.05045017013,1888.70157648086,2056.30494664147,3429.51174608601,6298.55979161565,7140.65567165481,-1780.89864915997,-6151.36288828672,-5206.96752750455,-1681.2023254172,1332.8669755661,2148.88791500746,0.837333333333333,"MERT","Mertz Glacier",-67.23,145.516,-67.239125,18.1894935,"Division 58.4.1","Victoria Oates Land","Pacific","","P-EARSMPA","no","yes","MERT"
2014,44,2670.74194339368,1128.04482176402,0,1187.44257591993,2569.08498738281,4624.00134140482,5173.6267289187,768.40179864261,-1826.98902411947,-1353.91686641583,730.9456188508,2820.13589756447,3347.16483226933,0.2322,"DBAY","Davis Bay",-69.35,158.49,-69.35,0,"Subarea 88.1","Victoria Oates Land","Pacific","Ross","","yes","yes","DBAY"
2014,45,14503.4285988881,4281.36796741706,8463.26776441625,9095.02451866108,13729.0416010289,22536.4385230363,25047.9266807181,3153.89900703073,-6253.68442017038,-4497.55383906674,2846.15286252967,11850.4845226335,14256.728259113,0.251566666666667,"WASH","Cape Washington",-74.64,165.37,-74.64,0,"Subarea 88.1","Victoria Oates Land","Ross","Ross","","yes","yes","WASH"
2014,46,1601.82172983782,389.922176039202,1021.86380160771,1089.32625418097,1541.11198375907,2320.95126232838,2527.62696808649,-379.257255416503,-1939.72557152801,-1592.3040107644,-318.38485668561,622.555416143503,828.92188171083,0.715266666666667,"BEAN","Beaufort Island",-76.94,167.02,-76.94,146.1425,"Subarea 88.1","Victoria Oates Land","Ross","Ross","","yes","yes","BEAN"
2014,47,5587.49766120398,1606.54985958216,3317.14120689399,3551.57826039537,5305.95042394161,8575.64525325109,9493.71727788105,-2382.75726198248,-8250.16820936369,-6912.6663113938,-2215.4216441118,1641.8911664085,2544.33029611488,0.838033333333333,"FRAN","Franklin Island",-76.18,168.43,-76.18,147.37625,"Subarea 88.1","Victoria Oates Land","Ross","Ross","","yes","yes","FRAN"
2014,48,965.620620292899,264.741473323866,588.867395522309,627.86280717309,919.88680947491,1462.075868775,1607.69340403373,190.596979091543,-741.385067397453,-522.466537801686,212.853634452039,825.533876045304,973.470472815876,0.2795,"CROZ","Cape Crozier",-77.46,169.32,-77.46,112.88,"Subarea 88.1","Victoria Oates Land","Ross","Ross","","yes","yes","CROZ"
2014,49,36490.9623077606,7680.37568019101,24722.9758517582,26029.8924517566,35456.5532422522,50403.8948921255,54636.6547785521,10853.5000665483,-9343.78663532415,-5230.84237011142,10852.2217689585,27106.8172631309,31129.7727123405,0.124766666666667,"COUL","Coulman Island",-73.35,169.61,-73.35,152.649,"Subarea 88.1","Victoria Oates Land","Ross","Ross","","yes","yes","COUL"
2014,50,8443.50131265667,2266.53427280921,5097.03304826856,5473.53276904342,8074.49671812141,12593.2119512313,13822.2098112327,-1520.6572572323,-9237.86512332507,-7586.6525952459,-1328.83914992758,3873.18677384713,5139.18028327659,0.671,"ROGE","Cape Roget",-71.99,170.59,-71.99,136.472,"Subarea 88.1","Victoria Oates Land","Ross","Ross","","yes","yes","ROGE"
2015,1,22576.2577916303,7480.76202268851,11559.925051053,12756.0350599745,21396.0751683299,36365.2340220065,40366.514117408,6106.38591416277,-12228.1052429669,-8395.85503125031,5806.69439569724,21692.0873687415,25715.0945714241,0.229866666666667,"CBEK","Cape Colbeck",-77.135,-157.715,-77.135,-131.4166667,"Subarea 88.2","Amundsen Sea","Ross","Ross","","yes","yes","CBEK"
2015,2,0,0,0,0,0,0,0,-2608.67755209525,-5826.40278913054,-5060.3787868833,-2394.56921937764,-943.084431706824,0,0.961,"RUPE","Rupert Coast",-75.38,-143.3,-75.38,0,"Subarea 88.2","Amundsen Sea","Ross","","","no","no","RUPE"
2015,3,823.679137545186,911.807358064304,0,114.736434181683,572.008123902412,2329.82680072307,3101.98996727166,823.679137545186,0,114.736434181683,572.008123902412,2329.82680072307,3101.98996727166,0,"LEDD","Ledda Bay",-74.228,-130.784,-74.228,-16.36625,"Subarea 88.2","Amundsen Sea","Bell-Amundsen","","","no","no","LEDD"
2015,4,3003.46936914728,1662.08532984613,0,1000.13051443142,2710.93907892475,5982.33502910135,7050.3761680673,-736.22737867456,-4620.91676722087,-3874.42490222098,-809.721055349374,2610.51975493446,3606.37289932659,0.685633333333333,"THUR","Thurston Glacier",-73.5,-125.621,-73.5,-109.918375,"Subarea 88.2","Amundsen Sea","Bell-Amundsen","","","no","no","THUR"
